Date, Area, Obs, Grid,X,Y,Lat,Long, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments,
2008/12/28 13:50,Glencoe,AP,058561,,,,,900,40,36,Sgurr Dhearg,-2.1,160.00,15,2,0 - None,0,30,1,,0,,,,Low,Low,0,10,3,4,0,2,0,2,-9999,27,Nil,
2008/12/28 13:00,Creag Meagaidh,WS,443868,244300,786800,56.946183,-4.5612539,950,60,32,Creag Mhor Ridge,-2,150.00,5,50,,0,100,0,,0,,,,Low,Low,0,13,1,,,,,,,,Carrie's Gully,
2008/12/28 12:00,Northern Cairngorms,KG/DW,002043,220000,743000,56.544409,-4.9294067,1050,300,25,Coronation Wall,-3.5,154.00,200,30,0 - None,0,135,0,,0,-5.4,207,21,Low,Low,0,15,2,18,0,2,0,1,-9999,49,Nil,
2008/12/28 11:30,Lochaber,BF KM,196747,219600,774700,56.828661,-4.958138,960,80,15,"Nid ridge, Aonach Mor",-2.2,180.00,5,0,0 - None,0,56,0,,0,2,,,Low,Low,0,18,1,32,0,2,0,0,-9999,4,Nil,
2008/12/27 15:34,Creag Meagaidh,TR,434861,243400,786100,56.939598,-4.5755991,1000,140,31,Meall Choire Choile Rais,1.4,0.00,0,5,0 - None,0,100,2,,0,2,0,0,Low,Low,0,32,2,,,,,,,,Refrozen surface in shade.,
2008/12/27 13:40,Glencoe,AP,214544,221400,754400,56.647226,-4.9145385,900,40,30,Buachaille Etive Mor,-0.3,150.00,5,0,,0,30,2,,0,,,,Low,Low,0,8,1,4,0,2,0,2,-9999,13,,
2008/12/27 12:10,Southern Cairngorms,PN/SN,244862,224400,786200,56.933677,-4.8875382,1100,54,25,"East of Cac Carn Beag, Lochnagar",-1.4,170.00,15,0,0 - None,0,65,0,,0,-3.8,152,14,Low,Low,0,2,1,,,,,,,,Inversion: Cac Carn Beag had no cloud. Cac Carn Mor & the hills to the SW had full cloud cover.,
2008/12/27 12:00,Lochaber,BF KM,193733,219300,773300,56.815985,-4.9620549,1200,100,15,"Spikes Gully, Aonach Mor",0.5,270.00,2,2,0 - None,0,90,0,,0,3.3,,,Low,Low,0,22,2,32,0,2,0,0,-9999,4.1,Snowpack well Bonded,
2008/12/27 12:00,Northern Cairngorms,KG,009029,290000,729000,56.440311,-3.7857264,1050,135,32,Stac an Fharaidh,4.5,135.00,1,10,0 - None,0,145,0,,0,1.6,135,13,Low,Low,0,13,1,18,0,2,0,1,-9999,25,Nil,
2008/12/26 15:22,Southern Cairngorms,PN,162267,216200,726700,56.396698,-4.9796346,950,10,35,Corrie Fionn,-2.5,100.00,8,100,0 - None,0,75,1,,0,-2.1,142,11,Low,Low,0,5,1,,,,,,,,nil,
2008/12/26 13:00,Glencoe,AP,042558,,,,,900,50,35,Sgurr Dhonuil,-0.5,170.00,15,90,0 - None,0,30,5,,0,,,,Low,Low,0,4,1,4,0,2,0,2,-9999,5,,
2008/12/26 12:40,Northern Cairngorms,MD,013050,,,,,1120,60,15,Cnap Coire na Spreidhe,-2,200.00,5,0,,0,50,1,,0,-4.5,197,17,Low,Low,0,22,1,18,0,2,0,1,-9999,-9999,none,
2008/12/26 12:30,Creag Meagaidh,WS,461885,246100,788500,56.962042,-4.532731,800,90,32,Sron a Ghoire,1,90.00,5,90,,0,33,20,,0,,,,,,0,0,3,,,,,,,,,
2008/12/26 12:20,Lochaber,KM,195748,219500,774800,56.829519,-4.9598453,1000,65,35,Aonach Mor: Aonach an Nid,-3.3,190.00,5,10,0 - None,0,169,0,,0,-3.7,49,23,Low,Low,0,34,2,32,0,2,0,0,-9999,1.1,Nil,
2008/12/25 16:07,Glencoe,AP,058563,,,,,900,40,35,Sgurr Dhearg,1,200.00,10,100,0 - None,0,30,5,,0,,,,Low,Low,0,0,1,,,,,,,,,
2008/12/25 15:40,Glencoe,AP,058563,,,,,900,40,35,Sgurr Dhearg,1.5,200.00,5,100,0 - None,0,30,5,,0,,,,Low,Low,0,0,1,4,0,2,0,2,-9999,0,,
2008/12/25 14:30,Lochaber,GM,168717,216800,771700,56.800653,-5.0018009,850,35,20,"Ben Nevis, Observatory Gully",2.5,175.00,5,85,0 - None,0,45,10,,0,-0.7,10,180,Low,Low,0,0,1,32,0,2,0,0,-9999,0,,
2008/12/25 13:00,Creag Meagaidh,WS/TR,451896,245100,789600,56.97158,-4.5498337,850,140,30,Balloon Gully,2,220.00,5,100,,0,25,15,,0,,,,Low,Low,0,0,3,,,,,,,,isothermal,
2008/12/25 12:15,Southern Cairngorms,SN,085989,,,,,1050,160,25,"Alltan na Beinne, Beinn a'Bhuird",1.1,195.00,10,100,0 - None,0,120,1,,0,1.3,181,6,Low,Low,0,0,1,,,,,,,,nil,
2008/12/25 12:05,Northern Cairngorms,MD/ND/LD,987040,298700,704000,56.217748,-3.6350565,900,45,22,Fiacaill Sneachda,0.5,200.00,5,10,,0,60,1,,0,-1.1,223,16,Low,Low,0,0,1,18,0,2,0,1,-9999,0,Nil,
2008/12/24 16:10,Creag Meagaidh,TR,456879,245600,787900,56.956491,-4.5405783,820,100,29,Bealach a Ghoire,2,,15,100,0 - None,0,61,12,,0,2,,15,Low,Low,0,0,1,,,,,,,,Isothermal snowpack,
2008/12/24 12:55,Northern Cairngorms,MD/AN,998033,299800,703300,56.211695,-3.6170622,1110,90,22,Fiacaill Sneachda,1,250.00,10,30,,0,70,1,,0,0.4,290,34,Low,Low,0,0,1,18,0,2,0,1,-9999,0,nil,
2008/12/24 12:00,Southern Cairngorms,PN,185805,218500,780500,56.880266,-4.9802756,900,25,35,"Main Gully, Corrie Kander",2.6,280.00,12,100,0 - None,0,100,5,,0,1.7,300,13,Low,Low,0,1,2,,,,,,,,Nil,
2008/12/24 11:00,Lochaber,GM,187745,218700,774500,56.826517,-4.9727231,915,350,20,"Aonach Mor, Goose Gully",4.3,225.00,10,100,0 - None,0,45,10,,0,2,356,20,Low,Low,0,0,1,32,0,2,0,0,-9999,0,,
2008/12/24 10:50,Glencoe,AP,043558,,,,,850,45,35,Sgurr Dhonuill,3,220.00,15,95,0 - None,0,40,10,,1,,,,Low,Low,0,0,2,4,0,2,0,2,-9999,0,Occasional light rain,
2008/12/23 16:13,Northern Cairngorms,MD/IP,005036,250000,736000,56.492117,-4.4379506,1150,130,30,Cairngorm South,5.1,250.00,20,10,0 - None,0,68,1,,0,3.3,266,41,Low,Low,0,0,1,18,0,2,0,1,-9999,0,nil,
2008/12/23 13:00,Creag Meagaidh,WS,461903,246100,790300,56.978196,-4.5338282,911,90,34,Cairn Liath,2,220.00,20,100,0 - None,0,1000,15,,0,2,220,20,Low,Low,0,0,3,,,,,,,,snowpack isothermal,
2008/12/23 12:30,Southern Cairngorms,PN/SN,161770,216100,777000,56.847923,-5.0170698,955,30,30,"Coire Fionn, Glas Maol",0.6,244.00,15,90,0 - None,0,80,1,,0,0.4,278,17,Low,Low,0,0,1,,,,,,,,Nil,
2008/12/23 11:30,Lochaber,GM,168717,216800,771700,56.800653,-5.0018009,900,35,25,"Ben Nevis, Observatory Gully",3.5,210.00,25,100,0 - None,0,75,10,,0,1.1,300,29,Low,Low,0,0,1,32,0,2,0,0,-9999,0,,
2008/12/23 10:30,Glencoe,AP,058565,,,,,850,60,30,Sgurr Dhearg,2,210.00,25,95,0 - None,0,30,5,,0,,,,Low,Low,0,0,1,4,4,2,0,2,0,0,Mainly dry today,
2008/12/22 14:15,Creag Meagaidh,WS,459894,245900,789400,56.970053,-4.5365658,550,90,30,Boundary Wall Gully,7,220.00,5,100,0 - None,0,23,18,,0,4,220,,Low,Low,,0,1,,,,,,,,Thaw at all levels v. moist spares snowpack,
2008/12/22 11:44,Southern Cairngorms,PN/SN,253854,225300,785400,56.92684,-4.8722162,950,24,30,"Central Gully, Lochnagar",4.3,320.00,18,90,0 - None,0,140,4,,0,3.5,301,44,Low,Low,0,1,1,,,,,,,,Nil,
2008/12/22 11:33,Northern Cairngorms,KG/SA,997043,299700,704300,56.220654,-3.6190524,1020,25,36,Chais Ridge,2.5,86.00,8,90,0 - None,0,80,12,,1,1.9,280,43,Low,Low,0,0,2,18,0,2,5,2,-9999,0,occasional drizzle,
2008/12/22 11:10,Lochaber,GM,196753,219600,775300,56.834044,-4.9585628,800,30,25,"Aonach Mor, Nid Wall",5,225.00,10,95,0 - None,0,80,10,,0,4.2,310,33,Low,Low,0,0,2,32,0,2,0,0,-9999,0,,
2008/12/22 10:30,Glencoe,AP,058568,,,,,850,40,35,Sgorr Dhearg,3,220.00,15,97,0 - None,0,40,10,,1,,,,Moderate,Moderate,0,0,1,4,4,2,0,6,0,0,Becoming mild and damp today,
2008/12/21 11:50,Lochaber,BF KM,193753,219300,775300,56.833927,-4.9634727,850,30,25,"Nid Wall, Aonach Mor",2.3,230.00,10,100,0 - None,0,91,3,,1,0.4,294,32,Moderate,Moderate,0,0,2,32,0,2,0,0,-9999,0,Nil,
2008/12/21 11:45,Northern Cairngorms,KG/SA,003062,230000,762000,56.718625,-4.7794883,800,30,25,West Wall above Ciste Gully,4.5,240.00,15,100,,0,60,6,,1,0.3,276,68,Moderate,Low,0,0,1,18,0,2,5,2,-9999,0,Nil,
2008/12/20 13:00,Lochaber,BF KM,192739,219200,773900,56.821329,-4.9641162,1200,100,35,"Top of Left Twin, Aonach Mor",-3,270.00,10,80,0 - None,1,150,12,,0,-2.9,316,30,Moderate,Moderate,0,16,2,32,4,2,0,0,-9999,1.6,nil,
2008/12/20 11:15,Northern Cairngorms,KG/SA,012046,,,,,1110,120,30,Ciste Mhearad,-1.8,320.00,10,60,0 - None,1,183,16,,0,-4.6,301,41,Moderate,Moderate,0,10,1,18,6,2,5,1,-9999,14,Nil,
2008/12/19 15:13,Northern Cairngorms,KG/JG/DC,997073,299700,707300,56.247597,-3.6201896,565,34,30,Above Ciste Car Park,0.1,180.00,33,100,8 - Snow,1,95,80,,0,-4.4,212,75,Considerable +,High,8800,3,2,12,8,2,5,1,-9999,0,Nil,
2008/12/19 11:15,Lochaber,GM,196753,219600,775300,56.834044,-4.9585628,800,20,30,"Aonach Mor, Nid Wall",-0.4,200.00,50,100,10 - Heavy Snow,1,100,10,,0,-2.6,26,31,High,Considerable -,99,11,1,28,10,2,0,0,-9999,1.9,Nil,
2008/12/18 11:50,Lochaber,GM,166725,216600,772500,56.807751,-5.0056459,650,320,15,"Ben Nevis, Allt a Mhuilinn",0.4,30.00,40,100,4 - Light Showers,1,37,7,,0,-2.7,293,44,Considerable -,Considerable +,88,0,1,18,10,2,0,0,-9999,0,,
2008/12/18 11:45,Northern Cairngorms,MD/KG,987039,298700,703900,56.21685,-3.6350183,930,52,38,Fiacaill Sneachda,-0.2,160.00,8,100,6 - Snow Showers,1,67,30,0,0,-3.2,264,57,Considerable -,Considerable +,0,0,1,10,6,2,0,2,-9999,-9999,none,
2008/12/17 16:08,Northern Cairngorms,MD KG,010065,,,,,900,20,33,Coire Laogh Mor,0.3,260.00,14,50,6 - Snow Showers,1,40,10,0,0,-3.2,272,31,Considerable +,Considerable -,0,7,3,0,0,2,5,2,-9999,0,nil,
2008/12/17 11:40,Glencoe,,,,,,,,,,,,,,,,0,,,,0,,,,,,,0,0,,,,,,,,test profile,
2008/12/17 11:30,Lochaber,BF KM,161718,216100,771800,56.801274,-5.0133185,960,130,25,"Below Trident Buttress, Ben nevis",-0.5,90.00,10,100,6 - Snow Showers,1,65,10,,0,-2,,,Considerable +,Considerable -,8800,6,3,8,8,2,0,0,-9999,0.1,Nil,
2008/12/16 11:50,Northern Cairngorms,MD/KG,999041,299900,704100,56.2189,-3.615753,975,240,33,Corrie Cas,3.6,100.00,14,100,0 - None,0,80,12,0,1,1.7,243,53,Moderate,Considerable +,0,1,2,0,0,2,5,10,-9999,0,none,
2008/12/16 09:27,Lochaber,BF SS,195,,,,,900,57,20,"G+T Gully, Aonach Mor",3.6,10.00,200,100,0 - None,0,260,10,,1,1.3,230,45,Moderate,Considerable -,0,2,3,0,0,2,0,0,-9999,0,Nil,
2008/12/01 00:00,Northern Cairngorms,,,,,,,0,0,0,,-9999,-9999.00,-9999,-9999,,-9999,0,-9999,0,0,0,0,0,,,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No notes,
2008/12/01 00:00,Glencoe,,,,,,,0,0,0,,-9999,-9999.00,-9999,-9999,,-9999,0,-9999,0,-9999,0,0,0,,,-9999,0,0,-9999,-9999,-9999,0,-9999,-9999,-9999,No notes,
2008/12/01 00:00,Lochaber,,,,,,,0,0,0,,-9999,-9999.00,-9999,-9999,,-9999,0,-9999,0,-9999,0,0,0,,,-9999,0,0,-9999,-9999,-9999,0,0,-9999,-9999,No notes,
2008/04/14 00:00,Northern Cairngorms,,,,,,,0,0,0,,-30,337.00,30,80,,1,0,25,0,0,0,0,0,,,0,0,0,436,4,20,5,1,-9999,0,No notes,
2008/04/14 00:00,Lochaber,,,,,,,0,0,0,,-3,320.00,35,80,,1,0,20,0,0,0,0,0,,,7777,0,0,540,6,20,0,0,-9999,1,No notes,
2008/04/13 13:10,Lochaber,KM,186740,218600,774000,56.821992,-4.9740036,1050,255,20,Aonach Mor: above West Face,0,270.00,5,100,6 - Snow Showers,0,70,25,,0,,,,Considerable -,Considerable -,0,6,1,534,6,20,0,0,-9999,0.6,Nil,
2008/04/13 11:50,Northern Cairngorms,KG/ND/MD,011045,,,,,1085,180,25,Ciste Mhearad,0.5,270.00,5,100,4 - Light Showers,1,200,27,5,0,-1.9,324,20,Considerable -,Considerable -,4400,2,3,432,4,20,5,1,-9999,0,Nil,
2008/04/12 13:30,Lochaber,GM,192733,219200,773300,56.815946,-4.9636908,1200,270,10,"West face, Aonach Mor",-2.1,50.00,10,70,0 - None,0,58,20,,0,,,,Considerable -,Considerable -,0,7,3,528,0,20,0,0,-9999,1.8,Nil,
2008/04/12 12:45,Northern Cairngorms,KG/ST/CP,998034,299800,703400,56.212593,-3.6171,1095,270,35,Windy Col,0.5,330.00,8,100,6 - Snow Showers,1,60,14,2,0,-2.4,42,25,Considerable -,Considerable -,4400,0,3,428,6,20,5,1,-9999,0,Very poor vis.,
2008/04/11 13:00,Northern Cairngorms,KG/ST,002043,220000,743000,56.544409,-4.9294067,1050,310,23,Coronation wall,-0.7,160.00,8,50,2 - Trace,1,40,25,3,0,-1.5,139,25,Considerable +,Considerable +,0,7,3,422,6,20,5,1,-9999,7,Nil,
2008/04/11 11:30,Lochaber,GM,192729,219200,772900,56.812357,-4.9634073,1220,280,10,"Aonach Mor, Summit",-2,90.00,5,70,0 - None,0,48,20,,0,,,,Considerable -,Considerable -,0,14,3,528,0,20,0,0,-9999,2.7,Nil,
2008/04/10 12:10,Lochaber,KM,194750,219400,775000,56.831275,-4.9616234,950,340,25,Aonach Mor: Aonach an Nid,-1.8,200.00,10,80,0 - None,1,125,30,,0,,,,Considerable -,Considerable -,0,14,3,528,6,20,0,0,-9999,2,Nil,
2008/04/10 11:45,Northern Cairngorms,MD/KG,014053,,,,,1045,70,30,Cnap Coire na Spreidhe,-0.8,130.00,5,100,4 - Light Showers,1,300,25,,0,-2.6,117,24,Considerable +,Considerable +,0,10,1,420,4,20,5,1,-9999,18,nil,
2008/04/09 16:03,Northern Cairngorms,Diggins,995051,299500,705100,56.227797,-3.6225799,980,300,30,Sneachda crag apron,-0.2,270.00,5,99,,0,60,55,,0,-3.3,27,22,High,High,1012,2,1,414,6,20,5,1,-9999,0,,
2008/04/09 12:40,Lochaber,KM,162715,216200,771500,56.798622,-5.0114675,1030,70,25,Ben Nevis: Coire na Ciste,-0.5,,0,80,0 - None,0,215,25,,0,,,,Considerable -,Considerable +,4400,10,2,522,6,20,0,0,-9999,0.3,Nil,
2008/04/08 14:00,Creag Meagaidh,TR,426887,242600,788700,56.962659,-4.590352,850,90,28,The Window,0,340.00,10,100,4 - Light Showers,1,90,50,,0,,,,Considerable +,Considerable +,1011,5,2,,,,,,,,Dry slab debris and widespread loose snow debris.,
2008/04/08 12:30,Lochaber,KM,194742,219400,774200,56.824098,-4.9610565,1050,190,35,Aonach Mor: Climbers' Col,-0.9,50.00,5,100,6 - Snow Showers,0,,30,,0,,,,Considerable -,Considerable -,4400,9,3,516,6,20,0,0,-9999,1.5,Nil,
2008/04/08 12:30,Northern Cairngorms,Diggins,011045,,,,,1090,120,22,Ciste Mhearad,-0.3,310.00,10,100,8 - Snow,1,300,55,,0,-1.6,53,17,High,High,9900,15,2,406,8,20,5,1,-9999,0,Deep weakly bonded snowpack,
2008/04/07 13:30,Creag Meagaidh,TR,443895,244300,789500,56.970414,-4.5629176,880,100,30,Lifa Gully. Coire Chriochairein,-0.5,340.00,15,100,10 - Heavy Snow,1,127,70,,0,,,,High,High,1011,10,2,,,,,,,,Very poor stability in deep slab.,
2008/04/07 12:30,Northern Cairngorms,KG/ST/RC,011047,,,,,1095,124,18,Ciste Mhearad,-2.2,318.00,10,100,8 - Snow,1,275,48,2,0,-2.8,36,29,Considerable +,High,9900,30,1,398,8,20,5,1,-9999,21,Graupel in all layers,
2008/04/07 12:20,Lochaber,KM,185742,218500,774200,56.823747,-4.9757821,980,210,25,Aonach Mor West Face,-1.4,30.00,10,100,6 - Snow Showers,1,64,30,,0,,,,Considerable -,Considerable -,4400,12,2,510,6,20,0,0,-9999,2.6,Nil,
2008/04/07 00:00,Glencoe,,,,,,,0,0,0,,-20,358.00,25,60,,1,0,5,0,0,0,0,0,,,0,0,0,408,6,20,0,2,-9999,40,No notes,
2008/04/06 13:45,Creag Meagaidh,TR,443895,244300,789500,56.970414,-4.5629176,870,110,31,Lifa Gully. Coire Chriochairein,-3.5,360.00,45,90,6 - Snow Showers,1,80,35,,0,,,,Considerable +,Considerable +,1011,17,4,,,,,,,,Avalanche debris below a SE aspect. Early facets above a buried crust.,
2008/04/06 12:00,Lochaber,BF,184743,218400,774300,56.824605,-4.9774894,930,230,25,Top of West face of Aonach Mor,-4.2,45.00,15,50,6 - Snow Showers,1,95,30,,0,,,,Considerable -,Considerable -,0,19,3,504,6,20,0,0,-9999,4.4,Localised but deep deposits of fresh snow.,
2008/04/06 12:00,Northern Cairngorms,MD/MR,011045,,,,,1090,120,25,Ciste Mhearad,-3.5,360.00,15,100,6 - Snow Showers,1,300,30,0,0,-6.8,1,38,Considerable +,Considerable +,8800,15,2,388,8,20,5,1,-9999,30,many failures in New snow layers,
2008/04/06 11:45,Glencoe,PM,253502,225300,750200,56.611013,-4.848178,1050,180,34,Meall a Bhuiridh,-4.1,20.00,10,60,4 - Light Showers,1,,10,5,0,,,,Considerable -,Considerable -,0,20,2,408,6,20,0,2,0,46,Nil,
2008/04/05 12:40,Glencoe,PM,258507,225800,750700,56.615686,-4.8403794,950,70,36,Meall a Bhuiridh,-1.7,350.00,17,50,2 - Trace,1,,10,5,0,,,,Moderate,Considerable +,0,10,3,402,4,20,0,2,-9999,10,Nil,
2008/04/05 12:30,Creag Meagaidh,TR,445897,244500,789700,56.972276,-4.5597545,820,170,28,Coire a Chriochairein,-2.5,340.00,35,90,6 - Snow Showers,1,70,17,,0,,,,Considerable +,High,8800,12,3,,,,,,,,Stability declining late in forecast period.,
2008/04/05 12:00,Lochaber,GM,193744,219300,774400,56.825853,-4.9628345,1100,100,35,"BackTrack, Aonach Mor",-2.1,0.00,15,80,4 - Light Showers,0,,5,,0,,,,Low,Considerable -,0,13,3,498,4,20,0,0,-9999,0,,
2008/04/05 11:50,Northern Cairngorms,KG,995038,299500,703800,56.216122,-3.6220865,930,94,38,Morains Sneachda,-2.4,350.00,13,100,6 - Snow Showers,1,110,17,,0,-5.5,5,35,Considerable -,High,4400,18,3,380,8,20,5,1,-9999,2,Nil,
2008/04/05 10:00,Southern Cairngorms,SN,156773,215600,777300,56.850416,-5.0254728,900,180,30,Meall Odhar,-3.4,10.00,25,90,6 - Snow Showers,1,70,30,,0,-1.9,348,21,Considerable -,High,4400,10,2,,,,,,,,Heavy showers - afternoon,
2008/04/04 12:16,Glencoe,PM,258508,225800,750800,56.616583,-4.8404468,940,80,37,Meall a Bhuiridh,2.6,270.00,8,80,0 - None,0,,25,8,0,,,,Moderate,Considerable -,0,0,1,398,0,20,0,10,0,0,Mild.,
2008/04/04 12:15,Creag Meagaidh,TR,462898,246200,789800,56.973742,-4.5318799,880,150,30,Balloon Gully,0.5,300.00,25,90,4 - Light Showers,0,70,20,,1,,,,Moderate,Considerable +,0,0,1,,,,,,,,Cornice continued to collapse.,
2008/04/04 11:45,Northern Cairngorms,KG/DR,012046,,,,,1095,134,35,Ciste Mhearad,0.8,285.00,10,100,4 - Light Showers,1,400,30,,0,-1.9,299,41,Moderate,Considerable +,0,8,2,372,4,20,5,2,-9999,0,Total SD over 400cm.,
2008/04/04 11:30,Southern Cairngorms,SN,171768,217100,776800,56.846524,-5.0005544,960,90,25,"Glas Maol, E. Face",1.1,310.00,25,50,2 - Trace,0,120,14,,0,1.4,301,26,Moderate,Considerable +,0,0,1,,,,,,,,infrequent hail showers,
2008/04/04 11:15,Lochaber,BF KM,161718,216100,771800,56.801274,-5.0133185,930,100,20,"Below Trident Buttress, Ben Nevis",0.9,270.00,5,90,0 - None,0,350,10,,0,,,,Low,Considerable -,0,0,2,494,0,20,0,0,-9999,0,Nil,
2008/04/03 13:30,Glencoe,PM,256507,225600,750700,56.615611,-4.8436341,950,70,34,Meall a Bhuiridh,3.2,260.00,17,100,0 - None,0,,15,6,0,,,,Considerable -,Considerable -,0,0,1,398,0,20,0,10,-9999,0,Nil,
2008/04/03 13:15,Creag Meagaidh,WS,460883,246000,788300,56.960214,-4.5342519,800,60,30,Sron a Ghoire,10,270.00,20,90,,0,48,15,,1,,,,,,,0,2,,,,,,,,Light drizzle wet surface layers,
2008/04/03 12:10,Lochaber,BF,193733,219300,773300,56.815985,-4.9620549,1200,60,40,"Summit Coire, Aonach Mor",2.7,250.00,10,100,0 - None,0,400,20,,1,,,,Moderate,Moderate,0,6,2,494,0,20,0,0,-9999,0,Nil,
2008/04/03 11:30,Northern Cairngorms,Diggins,014052,,,,,1015,80,30,N Ridge Cairngorm,8.5,310.00,5,100,0 - None,0,85,20,,0,3.5,267,31,Moderate,Moderate,0,0,1,376,0,20,5,2,-9999,0,,
2008/04/03 11:00,Southern Cairngorms,SN,161770,216100,777000,56.847923,-5.0170698,960,30,25,Coire Fionn,4.3,300.00,20,90,0 - None,0,134,15,,0,5.8,309,22,Moderate,Moderate,0,3,2,,,,,,,,Cornice collapse observed,
2008/04/02 13:15,Creag Meagaidh,WS,437856,243700,785600,56.935212,-4.5703649,800,50,30,Meall Coire Choile rais,11,280.00,20,20,0 - None,0,200,15,,0,,,,Considerable -,Moderate,2012,0,1,,,,,,,,debris from cornice triggered wet slides,
2008/04/02 12:30,Glencoe,KM,147549,214700,754900,56.649108,-5.0240042,1050,45,40,Stob Coire nan Lochan,1.6,280.00,5,50,0 - None,0,,15,,0,,,,Considerable -,Considerable -,0,3,3,398,0,20,0,8,-9999,0,Nil,
2008/04/02 11:50,Lochaber,BF,193733,219300,773300,56.815985,-4.9620549,1200,60,40,"Summit Coire, Aonach Mor",1,250.00,10,60,0 - None,0,400,20,,0,,,,Considerable -,Considerable -,1021,3,2,494,0,20,0,0,-9999,0.1,Cornice collapse triggered  avalanche on Winger wall.,
2008/04/02 11:45,Northern Cairngorms,Diggins,012042,,,,,1090,120,30,Cairngorm SE,-1,280.00,15,90,0 - None,0,300,10,,0,-0.7,305,45,Moderate,Moderate,0,10,2,376,0,20,5,1,-9999,0,Snowpack greater than 300 cm,
2008/04/02 11:45,Southern Cairngorms,SN,245859,224500,785900,56.931024,-4.8856891,1129,90,25,Lochnagar,0.5,310.00,28,30,0 - None,0,100,8,,0,1.9,308,38,Moderate,Moderate,0,2,1,,,,,,,,nil,
2008/04/01 13:40,Creag Meagaidh,TR,448897,244800,789700,56.972377,-4.5548248,880,90,31,Wall Gully,3,220.00,40,100,4 - Light Showers,0,80,35,,1,,,,Considerable +,Considerable -,1021,0,1,,,,,,,,"Wet snow debris below Staghorn Gully, Wet sluffing elsewhere.",
2008/04/01 12:45,Glencoe,KM,147549,214700,754900,56.649108,-5.0240042,1050,45,40,Stob Coire nan Lochan,1,260.00,20,100,6 - Snow Showers,1,,25,,1,,,,Considerable +,Considerable -,4400,3,3,398,8,20,0,8,-9999,0.2,Nil,
2008/04/01 11:45,Lochaber,BF,192740,219200,774000,56.822226,-4.9641871,1190,100,35,"Top of Left Twin, Aonach Mor",0.1,270.00,25,100,8 - Snow,1,,20,,1,,,,Considerable +,Considerable -,8800,5,2,494,8,20,0,0,-9999,0.5,Nil,
2008/04/01 11:30,Northern Cairngorms,Diggins,011045,,,,,1090,70,30,Ciste Mhearad,0,250.00,25,90,4 - Light Showers,1,300,15,,1,0,240,31,Considerable -,Considerable -,0,7,2,372,4,20,5,1,-9999,0,failures at 50 cm.  Snowpack 300 cm plus,
2008/04/01 10:45,Southern Cairngorms,SN,161769,216100,776900,56.847026,-5.0169976,1000,10,30,Coire Fionn,0.7,290.00,25,100,0 - None,0,150,18,,1,0.1,206,17,Considerable -,Moderate,4400,5,2,,,,,,,,Light rain only,
2008/03/31 14:00,Creag Meagaidh,TR,454880,245400,788000,56.957322,-4.5439246,860,100,32,D.Gullies,2.9,180.00,15,20,2 - Trace,0,100,20,,0,,,,Considerable -,Considerable +,4400,5,3,,,,,,,,Nil,
2008/03/31 13:30,Northern Cairngorms,Diggins,976030,297600,703000,56.208532,-3.6523993,1075,80,25,N ridge Coire Lochain,-0.2,270.00,35,5,0 - None,0,300,5,,0,-3.4,274,30,Moderate,Considerable +,0,6,1,372,0,12,5,1,-9999,10,,
2008/03/31 12:50,Glencoe,KM,214543,221400,754300,56.646329,-4.9144693,870,60,30,Coire na Tulaich,0,220.00,5,60,0 - None,0,120,10,,0,,,,Considerable -,Considerable +,0,1,3,390,4,12,0,2,-9999,0.2,Nil,
2008/03/31 12:30,Lochaber,GM,192740,219200,774000,56.822226,-4.9641871,1190,100,35,"Top of Left Twin, Anoach Mor",0.4,270.00,5,30,0 - None,0,,15,,0,,,,Considerable +,Considerable +,2011,20,3,486,0,12,0,0,-9999,2,Mod shear at 24cm,
2008/03/31 11:40,Southern Cairngorms,SN,161770,216100,777000,56.847923,-5.0170698,955,30,30,Coire Fionn,-1.5,270.00,20,40,0 - None,0,140,10,,0,-1.8,296,19,Considerable -,Considerable -,0,6,3,,,,,,,,nil,
2008/03/30 13:11,Creag Meagaidh,WS,471898,247100,789800,56.974041,-4.5170898,800,90,30,Cairn Liath,3.6,220.00,40,100,4 - Light Showers,1,200,22,,0,,,,Considerable -,Considerable -,4400,10,2,,,,,,,,NONE,
2008/03/30 12:40,Glencoe,AP,154548,215400,754800,56.648487,-5.012533,900,60,35,Coire Gabhail,0.6,260.00,20,90,6 - Snow Showers,1,70,20,,0,,,,Considerable +,Considerable +,8800,1,2,386,6,12,0,6,-9999,2,Nil,
2008/03/30 12:25,Southern Cairngorms,SN,258854,225800,785400,56.927029,-4.8640121,1050,30,30,Lochnagar,-1,280.00,30,60,0 - None,1,105,18,,0,-0.5,179,7,Considerable -,Considerable -,0,9,2,,,,,,,,Localised drifting,
2008/03/30 12:10,Northern Cairngorms,KG/LC,012046,,,,,1100,170,40,Ciste Mhearad,2.3,310.00,5,100,2 - Trace,1,230,310,1,0,-1.4,281,25,Considerable -,Considerable -,0,11,2,366,4,12,5,1,-9999,11,Nil,
